学校代码,学校名称,是否自划线院校,所在省市,学院名称,专业代码,专业名称,研究方向代码,研究方向名称,学习方式,考试方式,招生人数,政治科目,外语科目,数学科目,专业课科目,其他
10004,北京交通大学,0,北京,在职专业学位中心,085410,人工智能,01,电信学院导师组,2,统考,25,思想政治理论101,英语（二）204,数学（二）302,通信原理891,空
10004,北京交通大学,0,北京,在职专业学位中心,085410,人工智能,02,计算机学院导师组,2,统考,10,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085410,人工智能,03,智能学院导师组,2,统考,17,思想政治理论101,英语（二）204,数学（二）302,数据结构898,空
10004,北京交通大学,0,北京,在职专业学位中心,085410,人工智能,03,智能学院导师组,2,单考,3,思想政治理论（单独考试）111,英语（单独考试）289,数学（单独考试）789,数据结构898,空
10004,北京交通大学,0,北京,在职专业学位中心,085411,大数据技术与工程,01,计算机学院导师组,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085412,网络与信息安全,00,不区分研究方向,2,统考,20,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085412,网络与信息安全,00,不区分研究方向,2,单考,20,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085404,计算机技术,01,计算机学院导师组,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085405,软件工程,01,计算机学院导师组,2,统考,40,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085405,软件工程,02,软件学院导师组,2,统考,57,思想政治理论101,英语（二）204,数学（二）302,软件工程专业基础861,空
10004,北京交通大学,0,北京,在职专业学位中心,085405,软件工程,03,网安学院导师组,2,统考,20,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10004,北京交通大学,0,北京,在职专业学位中心,085405,软件工程,02,软件学院导师组,2,单考,3,思想政治理论（单独考试）111,英语（单独考试）289,数学（单独考试）789,软件工程专业基础861,空
10004,北京交通大学,0,北京,在职专业学位中心,085402,通信工程（含宽带网络、移动通信等）,00,不区分研究方向,2,统考,20,思想政治理论101,英语（二）204,数学（二）302,通信原理891,空
10054,华北电力大学,0,北京,控制与计算机工程学院,085410,人工智能,01,控制工程与系统,2,统考,21,思想政治理论101,英语（二）204,数学（二）302,自动控制原理基础842,空
10054,华北电力大学,0,北京,控制与计算机工程学院,085410,人工智能,02,智能软件工程,2,统考,22,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10054,华北电力大学,0,北京,控制与计算机工程学院,085410,人工智能,03,计算机与智能技术,2,统考,22,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,01,电力系统通信及信息处理,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,02,现代通信技术及应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,03,能源互联网信息通信技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,04,智能信息处理及信息安全,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,05,现代电子科学技术及应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,06,光通信与光传感技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,07,物联网与现代传感技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统813,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,01,电力系统通信及信息处理,2,单考,0,思想政治理论（单独考试）111,英语（单独考试）241,数学（单独考试）611,信号与系统（单独考试）815,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,02,现代通信技术及应用,2,单考,0,思想政治理论（单独考试）111,英语（单独考试）241,数学（单独考试）611,信号与系统（单独考试）815,空
10054,华北电力大学,0,北京,电气与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,03,能源互联网信息通信技术,2,单考,0,思想政治理论（单独考试）111,英语（单独考试）241,数学（单独考试）611,信号与系统（单独考试）815,空
10141,大连理工大学,1,辽宁,（主校区）计算机科学与技术学院,085410,人工智能,03,智能工程,2,统考,4,思想政治理论101,英语（一）201,数学（一）301,数据结构810,空
10141,大连理工大学,1,辽宁,（主校区）计算机科学与技术学院,085410,人工智能,03,智能工程,2,单考,1,思想政治理论（单独考试）111,单独考试英语250,单独考试数学710,数据结构810,空
10141,大连理工大学,1,辽宁,（主校区）计算机科学与技术学院,085404,计算机技术,06,数据科学与智能计算,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,数据结构810,空
10141,大连理工大学,1,辽宁,（主校区）计算机科学与技术学院,085404,计算机技术,06,数据科学与智能计算,2,单考,0,思想政治理论（单独考试）111,单独考试英语250,单独考试数学710,数据结构810,空
10141,大连理工大学,1,辽宁,（开发区校区）软件学院,085405,软件工程,02,智能工程,2,统考,50,思想政治理论101,英语（二）204,数学（二）302,软件工程887,空
10141,大连理工大学,1,辽宁,（开发区校区）集成电路学院,085403,集成电路工程,03,电子材料与器件,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,半导体物理805,空
10141,大连理工大学,1,辽宁,（开发区校区）集成电路学院,085403,集成电路工程,04,电子信息与集成电路,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,半导体物理805,空
10264,上海海洋大学,0,上海,信息学院,085410,人工智能,00,不区分研究方向,2,统考,36,思想政治理论101,英语（二）204,数学（二）302,人工智能基础综合829,空
10269,华东师范大学,0,上海,地理科学学院,085410,人工智能,01,空间人工智能（GeoAI）产教融合,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,人工智能基础814,空
10269,华东师范大学,0,上海,信息学部,085410,人工智能,01,人工智能(非全产教融合),2,统考,0,思想政治理论101,英语（二）204,数学（二）302,人工智能基础814,空
10269,华东师范大学,0,上海,数据科学与工程学院,085411,大数据技术与工程,02,数据系统,2,统考,18,思想政治理论101,英语（二）204,数学（二）302,数据工程基础829,空
10269,华东师范大学,0,上海,计算机科学与技术学院,085404,计算机技术,02,计算机技术（非全）,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10269,华东师范大学,0,上海,软件工程学院,085405,软件工程,00,不区分研究方向,2,统考,98,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10269,华东师范大学,0,上海,通信与电子工程学院,085402,通信工程（含宽带网络、移动通信等）,00,不区分研究方向,2,统考,20,思想政治理论101,英语（二）204,数学（二）302,数字电路801,空
10269,华东师范大学,0,上海,通信与电子工程学院,085403,集成电路工程,03,产教融合项目(非全),2,统考,18,思想政治理论101,英语（二）204,数学（二）302,半导体与电子电路基础843,空
10288,南京理工大学,0,江苏,计算机科学与工程学院,085410,人工智能,F1,不区分研究方向,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10288,南京理工大学,0,江苏,电子工程与光电技术学院,085408,光电信息工程,F1,不区分研究方向(非全),2,统考,0,思想政治理论101,英语（二）204,数学（二）302,光学工程819,空
10288,南京理工大学,0,江苏,电子工程与光电技术学院,085408,光电信息工程,F1,不区分研究方向(非全),2,单考,0,思想政治理论（单独考试）111,英语（单独考试）241,数学（单独考试）611,光学工程（单考）898,空
10288,南京理工大学,0,江苏,自动化学院,085406,控制工程,F1,不区分研究方向(非全),2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制理论873,空
10288,南京理工大学,0,江苏,自动化学院,085406,控制工程,F1,不区分研究方向(非全),2,单考,0,思想政治理论（单独考试）111,英语（单独考试）241,数学（单独考试）611,自动控制理论（单考）899,空
10288,南京理工大学,0,江苏,电子工程与光电技术学院,085401,新一代电子信息技术（含量子技术等）,F1,不区分研究方向(非全),2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10288,南京理工大学,0,江苏,微电子学院（集成电路学院）,085403,集成电路工程,F1,集成电路设计与EDA.,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10288,南京理工大学,0,江苏,微电子学院（集成电路学院）,085403,集成电路工程,F2,微系统集成与封装技术.,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10288,南京理工大学,0,江苏,微电子学院（集成电路学院）,085403,集成电路工程,F3,嵌入式系统设计与应用.,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10288,南京理工大学,0,江苏,微电子学院（集成电路学院）,085403,集成电路工程,F4,微纳电子器件与应用.,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10288,南京理工大学,0,江苏,微电子学院（集成电路学院）,085403,集成电路工程,F5,电子集成技术与器件.,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,电磁波、信号与系统891,空
10295,江南大学,0,江苏,人工智能与计算机学院,085410,人工智能,01,人工智能与模式识别,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085410,人工智能,02,大数据与云计算,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085410,人工智能,03,网络与信息安全,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085410,人工智能,04,智能软件技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085410,人工智能,05,智能媒体技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,物联网工程学院,085406,控制工程,01,先进控制技术与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制原理807,空
10295,江南大学,0,江苏,物联网工程学院,085406,控制工程,02,智能检测技术与装置,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制原理807,空
10295,江南大学,0,江苏,物联网工程学院,085406,控制工程,03,图像分析与模式识别,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制原理807,空
10295,江南大学,0,江苏,物联网工程学院,085406,控制工程,04,工业机器人,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制原理807,空
10295,江南大学,0,江苏,物联网工程学院,085406,控制工程,05,控制工程与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,自动控制原理807,空
10295,江南大学,0,江苏,物联网工程学院,085401,新一代电子信息技术（含量子技术等）,01,智能感知技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,物联网工程学院,085401,新一代电子信息技术（含量子技术等）,02,物联网组网与通信技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,物联网工程学院,085401,新一代电子信息技术（含量子技术等）,03,物联网工程与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,01,人工智能与模式识别,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,02,大数据与云计算,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,03,物联网与信息安全,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,04,计算机应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,01,人工智能与模式识别,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,02,大数据与云计算,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,03,物联网与信息安全,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085404,计算机技术,04,计算机应用,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085405,软件工程,01,软件理论与方法,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085405,软件工程,02,智能软件技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085405,软件工程,03,网络软件与安全,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,人工智能与计算机学院,085405,软件工程,04,现代软件工程技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,算法与程序设计851,空
10295,江南大学,0,江苏,集成电路学院,085403,集成电路工程,01,集成电路设计与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,集成电路学院,085403,集成电路工程,02,集成电路器件与工艺,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,集成电路学院,085403,集成电路工程,03,集成电路封装与测试,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,集成电路学院,085403,集成电路工程,04,传感器研究与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10295,江南大学,0,江苏,集成电路学院,085403,集成电路工程,05,电子系统设计与应用,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,模拟与数字电子技术810,空
10504,华中农业大学,0,湖北,信息学院,085410,人工智能,01,人工智能,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085410,人工智能,01,人工智能,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085411,大数据技术与工程,01,大数据技术与工程,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085411,大数据技术与工程,01,大数据技术与工程,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085409,生物医学工程,01,生物医学工程,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085409,生物医学工程,01,生物医学工程,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,01,光电信息工程,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,02,光电材料与器件,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,03,农业信息感知,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,01,光电信息工程,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,02,光电材料与器件,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,工学院,085400,电子信息,03,农业信息感知,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,信号与系统876,空
10504,华中农业大学,0,湖北,信息学院,085404,计算机技术,01,计算机技术,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085404,计算机技术,01,计算机技术,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085405,软件工程,01,软件工程,2,统考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10504,华中农业大学,0,湖北,信息学院,085405,软件工程,01,软件工程,2,单考,0,思想政治理论101,英语（二）204,数学（二）302,计算机学科专业基础408,空
10614,电子科技大学,1,四川,航空航天学院,085410,人工智能,01,不区分招生方向(非全),2,统考,5,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,资源与环境学院,085411,大数据技术与工程,02,不区分招生方向(非全),2,统考,15,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,信息与通信工程学院,085401,新一代电子信息技术（含量子技术等）,01,不区分招生方向(非全),2,统考,40,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,电子科学与工程学院,085401,新一代电子信息技术（含量子技术等）,01,方向1(非全),2,统考,26,思想政治理论101,英语（一）201,数学（一）301,电磁场与电磁波813,空
10614,电子科技大学,1,四川,电子科学与工程学院,085401,新一代电子信息技术（含量子技术等）,02,方向2(非全),2,统考,20,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,生命科学与技术学院,085409,生物医学工程,02,不区分招生方向(非全),2,统考,4,思想政治理论101,英语（一）201,数学（一）301,数字图像处理830,空
10614,电子科技大学,1,四川,机械与电气工程学院,085400,电子信息,02,不区分招生方向(非全),2,统考,5,思想政治理论101,英语（一）201,数学（一）301,电路分析基础815,空
10614,电子科技大学,1,四川,光电科学与工程学院,085400,电子信息,03,光电技术与应用(非全),2,统考,4,思想政治理论101,英语（一）201,数学（一）301,物理光学840,空
10614,电子科技大学,1,四川,光电科学与工程学院,085400,电子信息,04,光电信息及传感技术(非全),2,统考,4,思想政治理论101,英语（一）201,数学（一）301,电磁场与电磁波813,空
10614,电子科技大学,1,四川,自动化工程学院,085400,电子信息,01,不区分招生方向(非全),2,统考,14,思想政治理论101,英语（一）201,数学（一）301,自动控制原理839,空
10614,电子科技大学,1,四川,计算机科学与工程学院,085400,电子信息,01,不区分招生方向(非全),2,统考,97,思想政治理论101,英语（一）201,数学（一）301,计算机专业基础820,空
10614,电子科技大学,1,四川,信息与软件工程学院,085400,电子信息,01,不区分招生方向(非全),2,统考,15,思想政治理论101,英语（一）201,数学（一）301,软件工程学科基础综合860,空
10614,电子科技大学,1,四川,物理学院,085400,电子信息,02,不区分招生方向(非全),2,统考,20,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,通信抗干扰全国重点实验室,085400,电子信息,02,不区分招生方向(非全),2,统考,4,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,电子科学技术研究院,085400,电子信息,04,不区分招生方向(非全),2,统考,3,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,电子科技大学（深圳）高等研究院,085400,电子信息,02,信息与通信工程（非全）,2,统考,5,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10614,电子科技大学,1,四川,数学科学学院,085405,软件工程,01,不区分招生方向(非全),2,统考,5,思想政治理论101,英语（一）201,数学（一）301,软件工程学科基础综合860,空
10614,电子科技大学,1,四川,信息与通信工程学院,085402,通信工程（含宽带网络、移动通信等）,01,不区分招生方向(非全),2,统考,40,思想政治理论101,英语（一）201,数学（一）301,信号与系统858,空
10701,西安电子科技大学,0,陕西,人工智能学院,085410,人工智能,02,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,电路、信号与系统821,空
10701,西安电子科技大学,0,陕西,机电工程学院,085407,仪器仪表工程,02,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,信号与系统844,空
10701,西安电子科技大学,0,陕西,光电工程学院,085408,光电信息工程,02,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,物理光学与应用光学851,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085408,光电信息工程,03,电子信息-粤港澳大湾区基地专项,2,统考,1,思想政治理论101,英语（一）201,数学（一）301,物理光学与应用光学851,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085408,光电信息工程,04,电子信息-长三角基地专项,2,统考,1,思想政治理论101,英语（一）201,数学（一）301,物理光学与应用光学851,空
10701,西安电子科技大学,0,陕西,机电工程学院,085406,控制工程,02,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,自动控制原理843,空
10701,西安电子科技大学,0,陕西,通信工程学院,085401,新一代电子信息技术（含量子技术等）,02,电子信息,2,统考,8,思想政治理论101,英语（一）201,数学（一）301,信号与系统、电路811,空
10701,西安电子科技大学,0,陕西,电子工程学院,085401,新一代电子信息技术（含量子技术等）,03,电子信息,2,统考,7,思想政治理论101,英语（一）201,数学（一）301,电路、信号与系统821,空
10701,西安电子科技大学,0,陕西,空间科学与技术学院,085401,新一代电子信息技术（含量子技术等）,02,电子信息,2,统考,2,思想政治理论101,英语（一）201,数学（一）301,信号与线性系统892,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085401,新一代电子信息技术（含量子技术等）,04,电子信息-粤港澳大湾区基地专项,2,统考,1,思想政治理论101,英语（一）201,数学（一）301,电路、信号与系统821,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085401,新一代电子信息技术（含量子技术等）,05,电子信息-长三角基地专项,2,统考,1,思想政治理论101,英语（一）201,数学（一）301,电路、信号与系统821,空
10701,西安电子科技大学,0,陕西,生命科学技术学院,085409,生物医学工程,04,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,信号与系统844,空
10701,西安电子科技大学,0,陕西,网络与信息安全学院,085412,网络与信息安全,04,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,网络空间安全基础综合893,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085412,网络与信息安全,03,电子信息-粤港澳大湾区基地专项,2,统考,3,思想政治理论101,英语（一）201,数学（一）301,网络空间安全基础综合893,空
10701,西安电子科技大学,0,陕西,卓越工程师学院,085412,网络与信息安全,04,电子信息-长三角基地专项,2,统考,1,思想政治理论101,英语（一）201,数学（一）301,网络空间安全基础综合893,空
10701,西安电子科技大学,0,陕西,计算机科学与技术学院,085404,计算机技术,02,电子信息,2,统考,0,思想政治理论101,英语（一）201,数学（一）301,数据结构、计算机组成原理834,空
